video_id,video_title,channel_title,channel_id,thumbnail_url,view_cnt,body_part
JyAhfMb3FIw,"밀리터리 프레스 | 제가 가장 추천하는 어깨 운동",강경원,UCuwyPNJScQ5luAV7b8juFfg,https://i.ytimg.com/vi/JyAhfMb3FIw/default.jpg,0,어깨
jZT3I2QRUKU,"Lv.3 효율끝판왕 전신 근력 + 체지방 운동",권혁TV,UCMY_lKUu8yGZaVsu_9lPIGg,https://i.ytimg.com/vi/jZT3I2QRUKU/default.jpg,0,전신
k_IRphYFm5M,"20분, 몸통줄이는 운동법 (자연 코르셋) 2주만 따라 해보세요! #초보 #출산후",제이제이살롱드핏,UCUsfRCHj5U1wAJEJiQpPLPw,https://i.ytimg.com/vi/k_IRphYFm5M/default.jpg,0,복부
K04jAjcXzp8,"&#39;넓은 프레임&#39;을 극대화 시키기 위한 나의 등 운동 루틴과 꿀팁 | D-6 VLOG","작은빌더정권 THE SHAPE",UChsE43n9l-cIQvQ6GyPJ4Bg,https://i.ytimg.com/vi/K04jAjcXzp8/default.jpg,0,등
k0wqJVy1QLw,"9분만에 어깨를 작살 낼수 있을까?(어깨운동 루틴)","양선수의 온라인PT",UCLG1XzhSPuuJ6hqaHhQaFkA,https://i.ytimg.com/vi/k0wqJVy1QLw/default.jpg,0,어깨
k188sep1GYQ,"어깨운동 제대로 하는 꿀팁! #shorts","건강의 벗",UCE4lC2qOQeV3OAK2iReTGvg,https://i.ytimg.com/vi/k188sep1GYQ/default.jpg,0,어깨
k3antdauCQk,"올림피아 3관왕 &#39;브랜든 헨드릭슨&#39; 가슴 운동 방법!?","오늘의 머슬한입",UCt1IY1PhDixsM_DE8-ffrSw,https://i.ytimg.com/vi/k3antdauCQk/default.jpg,0,가슴
k5dB8vn5O4Y,"체지방 소모/전신운동/보수볼 루틴 | Bosu Pilates /whole body workout CLASS","필라인 유엘.  Piline Yuel.    ",UCzYGcwyrK-RspNMtloM7_CA,https://i.ytimg.com/vi/k5dB8vn5O4Y/default.jpg,0,전신
k5IojvnVx3E,"과학적으로 밝혀진 뱃살을 선명한 복근으로 바꾸는 가장 빠른 운동방법!?",쇠질연구소,UC0GlzP-I8hC6WEodQcyZZZg,https://i.ytimg.com/vi/k5IojvnVx3E/default.jpg,0,복부
K7YIMOiiUXc,"논문으로 알아보는 가장 효과적인 어깨운동 (feat. 근전도검사)",운동의정석,UCKgnUtkVL8o9U2h3451sBVA,https://i.ytimg.com/vi/K7YIMOiiUXc/default.jpg,0,어깨
k8fUcnvAmNw,"헬스장 하체 운동 루틴 (중상습자용)ㅣ고민수","Minsoo Go",UCo239HzX45q6oek1kA9hHHg,https://i.ytimg.com/vi/k8fUcnvAmNw/default.jpg,0,하체
K9XGEwgs47M,"[ENG]세계 1등 홍범석 복근운동법..딱 11분인데..이게 가능하다고?","홍범석 tiger_stone.h",UCXx37HqzrwpX8pg4r93FuYg,https://i.ytimg.com/vi/K9XGEwgs47M/default.jpg,0,복부
Ka2Yy-v9AYI,"어좁이인데 어깨 운동해서 커질 수 있나요?🥲 | 마른사람 QnA",메루치양식장_체중증량TV,UCLEj7hex0zMo34cFVDM5g2g,https://i.ytimg.com/vi/Ka2Yy-v9AYI/default.jpg,0,어깨
KA45z85c1q0,"토르 보고 와서 분노의 어깨운동 해볼게요",고독한갯츠비,UCLfc87S_edQ59xTzJqqY13A,https://i.ytimg.com/vi/KA45z85c1q0/default.jpg,0,어깨
Kd9PCPs9HxM,"런던호텔헬스장에서 어깨운동 (권혁,설기관,김성환)",김성환헬스유튜브,UCcMSJmR90Y_McofszAVxjAQ,https://i.ytimg.com/vi/Kd9PCPs9HxM/default.jpg,0,어깨
KdIGgci1bz0,"어깨통증 10분 해결 루틴 운동, 1탄",물리치료사.PT재석,UCsyhk1jx2eeafzMSYhQc9Mg,https://i.ytimg.com/vi/KdIGgci1bz0/default.jpg,0,어깨
kDrfojQf03c,"층간소음없이 밴드로 전신 운동하는 기적의 6분!ㅣ6Min Band Tabata","야핏 YAFIT",UCsSUvip68hyUESSOjUNrUnQ,https://i.ytimg.com/vi/kDrfojQf03c/default.jpg,0,전신
kE5PCEq0-K4,"#어깨운동 #어깡 #어깨깡패 #운동루틴 #운동기록","Baby Muscle베이비머슬 심민정",UCiOalrXVG_PQ1P1mXHFd9MQ,https://i.ytimg.com/vi/kE5PCEq0-K4/default.jpg,0,어깨
kep-E_blfYg,"자켓 입어도 빛나는 바디라인 - 전신운동 25분 근력 유산소 홈트 루틴","빅씨스 Bigsis",UCfDkQiPchwM0F2SkHWl5JYQ,https://i.ytimg.com/vi/kep-E_blfYg/default.jpg,0,전신
kETh8T3it4k,"(층간소음X, 설명O) 복근운동과 유산소를 한번에❗️서서하는 복근운동 1탄🔥",힙으뜸,UC4yq3FWEWqMvFNFBsV3gbKQ,https://i.ytimg.com/vi/kETh8T3it4k/default.jpg,0,복부
KfUnFUXlZoA,"일주일간 르세라핌의 복근 운동을 해봤다.","엠마 EMMA Yeom",UCOGNY_n4JRNhM68lObINYAw,https://i.ytimg.com/vi/KfUnFUXlZoA/default.jpg,0,복부
kfuUkRchnww,"이보다 더 강한 전신운동은 NO!! / 군살들 고민없이!! 오늘부터 스타트!!  - 강하나 스트레칭(2020.07)","강하나 스트레칭_stretching",UCxHcczukcG21up2MBe8yP_Q,https://i.ytimg.com/vi/kfuUkRchnww/default.jpg,0,전신
KG9QVbDaeaQ,"[개근질닷컴] MR. OLYMPIA, IFBB Pro 보디빌더 김준호 등 운동 / MR. OLYMPIA, IFBB Pro KIM JUN HO Back Workout",개근질닷컴GGJ,UCEZVpfgaHLcWt5dMCOOy82A,https://i.ytimg.com/vi/KG9QVbDaeaQ/default.jpg,0,등
KGHrjTKU7jE,"내가 하는 가슴 루틴","코리안헤라클레스 이용승",UCyMiIbyBovbofQMrEnUc5Cg,https://i.ytimg.com/vi/KGHrjTKU7jE/default.jpg,0,가슴
kGqg7yv616A,"부쩍 어깨가 좋아진 운동 FULL 루틴",설기관,UCMA7GmwOUuvSlM4XUhN2JFA,https://i.ytimg.com/vi/kGqg7yv616A/default.jpg,0,어깨
KGzfsZFo7XQ,"경량급 현실판 가슴운동의 모든 것",노익스강,UCHTnyIISE7KaJzSNOCriojQ,https://i.ytimg.com/vi/KGzfsZFo7XQ/default.jpg,0,가슴
KH3Uclc6fuc,"걷기 대신 집에서 서서 하는 뱃살 빼는 7분 전신 운동, 손목 안 쓰는 운동 [올챙이배 빼는 방법, 내장지방 빼기, 서서하는 운동, 전신 운동, 중년운동]","건전지 - 건강을 전하는 지식",UCaMWoM36v8pKgVmyVn8W-1A,https://i.ytimg.com/vi/KH3Uclc6fuc/default.jpg,0,전신
kIvgvMdiB64,"쉴틈없는 땀폭발 전신운동 | 다이어트 필라테스 | 35 Min Full body Pilates Hiit","정은쌤의 ONLYPILATES",UC-YNbnA7eNI7HTFmxMY4ibA,https://i.ytimg.com/vi/kIvgvMdiB64/default.jpg,0,전신
kJikSctPg00,"[10분] 체지방폭파 고강도 전신운동 🐽 식욕 터진분 이거해요🤙🏻","소미핏 SomiFit",UC2WZ-lHHSOI81g2Jp4BpsWA,https://i.ytimg.com/vi/kJikSctPg00/default.jpg,0,전신
KkcDv-JctLA,"100명 중 99명은 제대로 하고 있지 못한 어깨운동. 올림피안의 어깨운동 방법을 해석 해드립니다.","링거 Linger",UCJlBQ9DiP5m0dYRDR3T4DbQ,https://i.ytimg.com/vi/KkcDv-JctLA/default.jpg,0,어깨
kkNSwLENC8U,"어깨운동, 30분 동안 집에서 부시자 (준비물:덤벨)","따라하면 몸이 좋아지는 채널, 고러쉬",UCB7A0Php3CJg4uH4HavVy-w,https://i.ytimg.com/vi/kkNSwLENC8U/default.jpg,0,어깨
kMeLXVViy8o,"🔥600 칼로리 불태우기🔥살이 미친듯이 빠지는 전신 운동!!",MIZI,UCQ2vUGzZrLpUBqsmsL_5EIQ,https://i.ytimg.com/vi/kMeLXVViy8o/default.jpg,0,전신
KMTC3fjWmww,"&#39;머신운동&#39;으로 &#39;가슴근육&#39; 키울수 없는 이유!? (율리시스 프리웨이트 가슴운동 루틴 | 벤치프레스, 덤벨프레스, 케이블 플라이)",헬창극장,UCcCgfu0Vw4DeGIkeiCBG7tg,https://i.ytimg.com/vi/KMTC3fjWmww/default.jpg,0,가슴
kMUlw-O88kI,"탄탄하고 갈라진 &#39;하체근육&#39; 만드는 방법!? (사딕 하조빅의 허벅지/하체 운동루틴)",헬창극장,UCcCgfu0Vw4DeGIkeiCBG7tg,https://i.ytimg.com/vi/kMUlw-O88kI/default.jpg,0,하체
kN17qDe_Cr8,"[운동리액션] 올림피아 챔피언 bigramy 어깨 운동에 대해 알아보자!","이상준BIG TORG",UCZPJMk9B3pKHRrx76Wt-Wrg,https://i.ytimg.com/vi/kN17qDe_Cr8/default.jpg,0,어깨
kNZUvU54wRw,"체지방이 활활 태우는 서서하는 10분 운동!!",MIZI,UCQ2vUGzZrLpUBqsmsL_5EIQ,https://i.ytimg.com/vi/kNZUvU54wRw/default.jpg,0,전신
KOeels49wMo,"8분 완성 복부 운동 - 레벨 1","P4P Korean",UC-xi2CSNDOi8BvCgBpErAuQ,https://i.ytimg.com/vi/KOeels49wMo/default.jpg,0,복부
KOPU0993s_A,"훌라후프 뱃살 복부 운동 소프트 무게조절 조립식",플라이마켓,UCSNUh2PRS7ziab78Ec5GGNA,https://i.ytimg.com/vi/KOPU0993s_A/default.jpg,0,복부
KP7nZvLaP4c,"#데드리프트 #루마니안데드리프트 #등 #등운동 #등운동루틴 #BACK #backworkout","Baby Muscle베이비머슬 심민정",UCiOalrXVG_PQ1P1mXHFd9MQ,https://i.ytimg.com/vi/KP7nZvLaP4c/default.jpg,0,등
KpmgglDDejI,"[전신운동] 몸 전체 라인 만드는 세 가지 운동 #shorts","건강의 벗",UCE4lC2qOQeV3OAK2iReTGvg,https://i.ytimg.com/vi/KpmgglDDejI/default.jpg,0,전신
kQhDcWTzX5k,"[올인원 50분 #7] 탄탄몸매 전신운동(층소X, 도구X)","소미핏 SomiFit",UC2WZ-lHHSOI81g2Jp4BpsWA,https://i.ytimg.com/vi/kQhDcWTzX5k/default.jpg,0,전신
kR12YcJINlo,"하체 멸치탈출 운동 이걸로 하세요",멸치탈출연구소,UCnu4KV2pVW04PTJza2-XStw,https://i.ytimg.com/vi/kR12YcJINlo/default.jpg,0,하체
kr7VinZ5vnE,"김계란이 뽑은 최악의 어깨 운동 Top3",피지컬갤러리,UCdtRAcd3L_UpV4tMXCw63NQ,https://i.ytimg.com/vi/kr7VinZ5vnE/default.jpg,0,어깨
krm4mhe7--w,"이승광의 바디슬리머 프리미엄 EMS 복부운동기구",위드웰,UC5IZpaST3d2OIlat46Yu_Lg,https://i.ytimg.com/vi/krm4mhe7--w/default.jpg,0,복부
kRwdbWeahA8,"운동 백날해도 &#39;어깨 안넓어지는&#39; 진짜 이유?! (숨겨진 프레임 찾는 쳐진어깨/하견 해결법!)","보통사람을 위한 운동채널",UCF97u_Y5C3FxAcD0nn1DCKQ,https://i.ytimg.com/vi/kRwdbWeahA8/default.jpg,0,어깨
kSJcCS_Lmto,"어깨 운동하면 무조건 좋아지는 3가지!",재미어트,UCrFFbADYO1jrXxefP9MivWA,https://i.ytimg.com/vi/kSJcCS_Lmto/default.jpg,0,어깨
kTTnHi8rnNA,"목이 안아픈 ❌개미허리 황금라인 옆구리 만들기 11자 복근운동","클레어채 ClaireChai",UCsv1hWoDQNBkTnAJOQacXbw,https://i.ytimg.com/vi/kTTnHi8rnNA/default.jpg,0,복부
KUhcSUl0Fhw,"가슴운동! 그대로 따라하시면 됩니다!","양선수의 온라인PT",UCLG1XzhSPuuJ6hqaHhQaFkA,https://i.ytimg.com/vi/KUhcSUl0Fhw/default.jpg,0,가슴
kvE_1FIJusM,"굽은어깨 교정, 어깨비대칭, 오십견예방, 어깨결림 스트레칭! (일주일만 해보세요)","소미핏 SomiFit",UC2WZ-lHHSOI81g2Jp4BpsWA,https://i.ytimg.com/vi/kvE_1FIJusM/default.jpg,0,어깨
KvTgpL5L5CQ,"복근운동 할 때 허리통증 없이 운동하는 법. (10분 집중 복근운동 맨몸 홈트)","메디힐필라테스: 홈트레이닝, 체형교정 정보",UCEx_LOVJEGdZR01WPwlk4xg,https://i.ytimg.com/vi/KvTgpL5L5CQ/default.jpg,0,복부
KVVaS_g8DrI,"운동으로 쳐진가슴 업시키기",제이제이살롱드핏,UCUsfRCHj5U1wAJEJiQpPLPw,https://i.ytimg.com/vi/KVVaS_g8DrI/default.jpg,0,가슴
kW41gwoetwE,"Chest! 가슴 골짜기 만들기!, V넥 계곡 루틴!","CHUL SOON HWANG",UCbY7nfn_euNV4xMQAUzd60Q,https://i.ytimg.com/vi/kW41gwoetwE/default.jpg,0,가슴
KwRHsTemakc,"운동하는 사람 99%가 모르는 어깨운동 미친꿀팁!?",헬창극장,UCcCgfu0Vw4DeGIkeiCBG7tg,https://i.ytimg.com/vi/KwRHsTemakc/default.jpg,0,어깨
KXeU2xZdUD8,"벤치프레스 꼭 안해도 돼! :: 가슴운동팁 그리고 루틴",키다리형,UChWJavW1PbvAkPTcB06EeIg,https://i.ytimg.com/vi/KXeU2xZdUD8/default.jpg,0,가슴
kXuM2BpU7EY,"스쿼트 걷기 말고 하는 하체운동 부모님께 꼭 알려드리세요!  스쿼트대신하는 하체운동 #shorts","비만탈출 연구소 - 다이어트 실전 가이드",UCCkj5yY_oT24IXyBtkMUKUA,https://i.ytimg.com/vi/kXuM2BpU7EY/default.jpg,0,하체
KXYi6bI-UPE,"Lv.5 13분만에 하체 마비시키는 루틴! 근육통100% 옵니다. (누구나 집에서 가능) 13mins intense Legs Workout",권혁TV,UCMY_lKUu8yGZaVsu_9lPIGg,https://i.ytimg.com/vi/KXYi6bI-UPE/default.jpg,0,하체
ky4zvWuUg78,"펼쳐지는 광배 만드는 법 알려드림 I 나바 AOC 프로전 3위 정태민 등 운동",개근질닷컴GGJ,UCEZVpfgaHLcWt5dMCOOy82A,https://i.ytimg.com/vi/ky4zvWuUg78/default.jpg,0,등
KyJa1cclunU,"♦️옆으로 넓게퍼진 팔뚝♦️에서 일자로 똑 떨어지는 슬림탄탄 팔뚝 되기","이지은 다이어트 Jiny diet",UCKEspD9kts44sG5E80kQcjQ,https://i.ytimg.com/vi/KyJa1cclunU/default.jpg,0,어깨
kyjp_qzYY_8,"🔥효과최강 전신운동🔥 단기간 체중감량 무조건 약속드립니다. 살이 정말 안 빠지는 분들도 무조건 빠지는 전신지방 올킬 루틴!!! (층간소음X 쉬는시간X 반복동작X)","에이핏 afit",UCRGZCFuFCwp2D_YKByrqRfw,https://i.ytimg.com/vi/kyjp_qzYY_8/default.jpg,0,전신
KZsrWgUYDEY,"프로 보디빌더 &#39;닉 워커&#39;의 올림피아를 위한 최신 어깨 운동 루틴!! (feat. 삼각근, 삼두, 복근, 벌크업, 피지크, 보디빌더)","오늘의 머슬한입",UCt1IY1PhDixsM_DE8-ffrSw,https://i.ytimg.com/vi/KZsrWgUYDEY/default.jpg,0,어깨
L-8hO1eB5K8,"발레필라테스 전신운동 루틴 50분 버전","제이발레_J-ballet[발레핏 홈트 필라테스 강의]",UCVwuyfMTcs4qZs5MuC43p6g,https://i.ytimg.com/vi/L-8hO1eB5K8/default.jpg,0,전신
l004FTk963U,"초보자가 복근 만드는 방법",고기본캐,UCR89iZaBrjes0tINwzWhH4w,https://i.ytimg.com/vi/l004FTk963U/default.jpg,0,복부
l264dpfJv70,"넓은 광배를 위한 광배 루틴 단 9분이면 충분합니다!","김민수_Kim Min Su",UCNpVpZxVFj1dzd-6hj4vG0g,https://i.ytimg.com/vi/l264dpfJv70/default.jpg,0,등
L3H0g1N1iRI,"푸쉬업? 그렇게 하면 &#39;가슴근육&#39; 안커집니다!  (푸쉬업으로 가슴근육 만드는 가장 완벽한 방법)","보통사람을 위한 운동채널",UCF97u_Y5C3FxAcD0nn1DCKQ,https://i.ytimg.com/vi/L3H0g1N1iRI/default.jpg,0,가슴
l4JCJoeE8GU,"어깨뽕 만들기 위한 최고의 어깨 운동 순서 알려드림","일반인클라쓰 RONIE",UCpdHvsuIfxouMHKlf_8wBeA,https://i.ytimg.com/vi/l4JCJoeE8GU/default.jpg,0,어깨
L54w-HTI_8g,"#등운동 #등신 #등 #운동루틴 #등운동루틴 #운동루틴 #운동기록","Baby Muscle베이비머슬 심민정",UCiOalrXVG_PQ1P1mXHFd9MQ,https://i.ytimg.com/vi/L54w-HTI_8g/default.jpg,0,등
l6LsXoE4ut4,"괴물 같은 보디빌더 닉 워커의 최신 등 운동 루틴 (feat. 대퇴이두, 피지크, 보디빌더, 광배근)","오늘의 머슬한입",UCt1IY1PhDixsM_DE8-ffrSw,https://i.ytimg.com/vi/l6LsXoE4ut4/default.jpg,0,등
L7fF_JA5UWI,"지기는 복근운동을 어떻게 할까?",지기TV,UCQ4eZwsMew7ZaV_HKXnQLGg,https://i.ytimg.com/vi/L7fF_JA5UWI/default.jpg,0,복부
l7TdFZxrdns,"등운동! 이것만 알면 끝입니다!","양선수의 온라인PT",UCLG1XzhSPuuJ6hqaHhQaFkA,https://i.ytimg.com/vi/l7TdFZxrdns/default.jpg,0,등
LA0tUmm_5gg,"여자도 &#39;제발&#39; 가슴운동 하세요! 집에서 할수있는 가슴운동 푸시업 제대로 하는법","핏블리 FITVELY",UC3hRpIQ4x5niJDwjajQSVPg,https://i.ytimg.com/vi/LA0tUmm_5gg/default.jpg,0,가슴
LAvpDQqs-qY,"ENG)&quot;바쁘다 바빠&quot; 20분만에 어깨운동 끝내기","CHUL SOON HWANG",UCbY7nfn_euNV4xMQAUzd60Q,https://i.ytimg.com/vi/LAvpDQqs-qY/default.jpg,0,어깨
LCSogyjZGGY,"설기관 하체운동 가이드 - Legday",설기관,UCMA7GmwOUuvSlM4XUhN2JFA,https://i.ytimg.com/vi/LCSogyjZGGY/default.jpg,0,하체
LDsgTyXZcxY,"폼롤러 올인원 전신운동 - 스트레칭, 유산소, 근력운동 모두 포함된 역대급 루틴!",빵느,UCRrZ5RYIalHLiHq5ftzxM6A,https://i.ytimg.com/vi/LDsgTyXZcxY/default.jpg,0,전신
lenAZ11ew_I,"하체비만 다이어트 &amp; 유지 하고 있는 식단과 운동 총 정리편 (60kg→46kg) / 종아리알, 허벅지살 빼는 법 / 다이어트 자극",안아란anaran,UC0rM2EBLpvXiAEhcRhjBWWg,https://i.ytimg.com/vi/lenAZ11ew_I/default.jpg,0,하체
lfT0-fsoIZ4,"중급 Day 4 - 7일 홈트 챌린지 - 올인원 운동 / 하체운동 + 유산소운동 (43분)","빅씨스 Bigsis",UCfDkQiPchwM0F2SkHWl5JYQ,https://i.ytimg.com/vi/lfT0-fsoIZ4/default.jpg,0,하체
LG6CNzlj_6o,"역대급 땀폭발 HIIT - 고강도 인터벌 트레이닝 35분 전신 올인원","빅씨스 Bigsis",UCfDkQiPchwM0F2SkHWl5JYQ,https://i.ytimg.com/vi/LG6CNzlj_6o/default.jpg,0,전신
lgNV3O3RG6I,"코어 1도 없는 복근운동 초보라면 매일 이걸 해보세요! 왕초보 다이어트 운동 루틴","소피요가 Sophie Yoga",UCX-b_iGRXP7k4UZaAPtrcWA,https://i.ytimg.com/vi/lgNV3O3RG6I/default.jpg,0,복부
LhlIHvieZfk,"광활한 광배 넓히는 운동 알려드림ㅣ코리안헤라클레스 이용승 등 운동, 등 루틴",개근질닷컴GGJ,UCEZVpfgaHLcWt5dMCOOy82A,https://i.ytimg.com/vi/LhlIHvieZfk/default.jpg,0,등
LIhIvtBGxxU,"30년 간 &#39;디클라인&#39; 벤치프레스를 한번도 안했습니다 || 운동이야기 15화",강경원,UCuwyPNJScQ5luAV7b8juFfg,https://i.ytimg.com/vi/LIhIvtBGxxU/default.jpg,0,가슴
LjjBHyDchuE,"밸런스파워 플래티늄 홈트레이닝 전신운동 스트레칭 복근운동",nani9440,UCAD-W9mMVd04ebEgIVNWJ2w,https://i.ytimg.com/vi/LjjBHyDchuE/default.jpg,0,전신
LK9e6mg4cmQ,"허벅지살 다리살 최고의 운동","Thankyou BUBU",UCpg89Ys3E4BaLGgEEWVmI9g,https://i.ytimg.com/vi/LK9e6mg4cmQ/default.jpg,0,하체
lkSweEq292o,"덤벨만으로 하는 전신운동루틴 이제 집에서도 가능하다 (주3회 덤벨 전신무분할 루틴)",키다리형,UChWJavW1PbvAkPTcB06EeIg,https://i.ytimg.com/vi/lkSweEq292o/default.jpg,0,전신
lKwZ2DU4P-A,"집에서 칼로리 불태우는 최고의 유산소운동 [칼소폭 매운맛]","Thankyou BUBU",UCpg89Ys3E4BaLGgEEWVmI9g,https://i.ytimg.com/vi/lKwZ2DU4P-A/default.jpg,0,전신
LLtIY1QPe0w,"종목만 8개! 하체 운동의 교과서ㅣ국가대표 백재욱 하체 워크아웃",개근질닷컴GGJ,UCEZVpfgaHLcWt5dMCOOy82A,https://i.ytimg.com/vi/LLtIY1QPe0w/default.jpg,0,하체
LLwrHmuXZh0,"[국백이와 집콕운동 1탄] 10분 전신 운동(칼로리 폭탄 땀범벅)홈트/ 10mins whole-body exercise for burning calories",KTV스콘,UCHnrGMva30gmX1E2NDsqFFw,https://i.ytimg.com/vi/LLwrHmuXZh0/default.jpg,0,전신
llWU6VvPJQU,"가슴운동? &#39;벤치프레스&#39; 말고 &#39;이것&#39; 하세요! (푸쉬업, 팔굽혀펴기 홈트 루틴)",헬창극장,UCcCgfu0Vw4DeGIkeiCBG7tg,https://i.ytimg.com/vi/llWU6VvPJQU/default.jpg,0,가슴
llwXGZlgdU0,"XHIT 레베카의 11자 복근운동 (7분)",긍정록,UCaWQ-qm3ppIqG0tqmX1naCg,https://i.ytimg.com/vi/llwXGZlgdU0/default.jpg,0,복부
lObu5LD1x2M,"총 &quot;45세트&quot; 미친 볼륨 등운동 루틴","작은빌더정권 THE SHAPE",UChsE43n9l-cIQvQ6GyPJ4Bg,https://i.ytimg.com/vi/lObu5LD1x2M/default.jpg,0,등
lpc1P_zj3XI,"어깨운동 밀리터리프레스, 이영상 하나에 팔꿈치/손목/가동범위 총정리","핏블리 FITVELY",UC3hRpIQ4x5niJDwjajQSVPg,https://i.ytimg.com/vi/lpc1P_zj3XI/default.jpg,0,어깨
lPtENEtGDYU,"(층간소음X) 설명 다 퍼주는 심으뜸 올인원 전신운동 50분루틴",힙으뜸,UC4yq3FWEWqMvFNFBsV3gbKQ,https://i.ytimg.com/vi/lPtENEtGDYU/default.jpg,0,전신
LqW3lU5dyQM,"보는 것만으로 가슴이 커집니다",말왕TV,UCYJDUekoQz0-bo8al1diLWQ,https://i.ytimg.com/vi/LqW3lU5dyQM/default.jpg,0,가슴
lRJZC342Bs0,"서서하는 복근운동 이 영상하나로 끝! 16MIN STANDING ABS FOR BEGINNER",MIZI,UCQ2vUGzZrLpUBqsmsL_5EIQ,https://i.ytimg.com/vi/lRJZC342Bs0/default.jpg,0,복부
lrxui9TtWZo,"덤벨 사이드 레터럴레이즈 &amp; 머신 / 어깨운동 보디빌더 김준호 I Dumbbell Side Lateral Raise &amp; Machine IFBB Pro KIM JUN HO","MONSTERZYM 몬스터짐",UCEyXB3mjiTlZXJn_j1aKM7A,https://i.ytimg.com/vi/lrxui9TtWZo/default.jpg,0,어깨
lS-7awkZxD4,"여기를 못쓰면 등운동이 안됩니다! (초보자용 등운동 루틴)",제이수란,UCQb2SRRFEODl1bygGiMJGlg,https://i.ytimg.com/vi/lS-7awkZxD4/default.jpg,0,등
Lsh5fbtaWyM,"&#39;가슴 근육&#39;이 빠르게 커지는 놀라운 방법 3가지! (가슴운동, 벤치프레스)",헬창극장,UCcCgfu0Vw4DeGIkeiCBG7tg,https://i.ytimg.com/vi/Lsh5fbtaWyM/default.jpg,0,가슴
lSQHpIDUO4c,"오늘 등운동 루틴","훈수두는 중년트레이너 이코치",UCbMRn35eOJqhvmvuMjqYeqA,https://i.ytimg.com/vi/lSQHpIDUO4c/default.jpg,0,등
lU9IG1_3L9g,"[전신 운동] 살빠짐 주의! 초고강도 지옥의 타바타","GILHWAN 길환TV",UCkEQJUPvOVX0xNGLFYcTxfg,https://i.ytimg.com/vi/lU9IG1_3L9g/default.jpg,0,전신
LufDOxNipgM,"등운동을 하는데 어깨에 자극이 훨씬 많이 와요 (feat. 랫풀다운 / 바벨로우 )",한조바디,UCRuP-M3sAeFeISCn3xAonaw,https://i.ytimg.com/vi/LufDOxNipgM/default.jpg,0,등
LuqHKd_dYqY,"바벨로우가 &#39;최강의 등&#39; 종목인 이유와 운동 방법 (상체 각도, 그립)","헬마드 (헬스 건강 정보)",UCK2YrOMgAbsAraGrWyyAvdw,https://i.ytimg.com/vi/LuqHKd_dYqY/default.jpg,0,등
LWSekJAfzRU,"벌크업 최강자의 살빠지는 등운동루틴..!!",힘큐HimQ,UCwhhnJ1GNNiGMKy0gltKPEQ,https://i.ytimg.com/vi/LWSekJAfzRU/default.jpg,0,등
LWurrx1GKOE,"[철순홈짐] 후인?하강?전만? 시끄럽고 이렇게해야 커진다고!!~","CHUL SOON HWANG",UCbY7nfn_euNV4xMQAUzd60Q,https://i.ytimg.com/vi/LWurrx1GKOE/default.jpg,0,가슴
lxt5LHd2x0Y,"이곳은 헬스장인가 예술의 전당인가? 총총과 함께한 등 운동.. 그리고 성악?!","MONSTERZYM 몬스터짐",UCEyXB3mjiTlZXJn_j1aKM7A,https://i.ytimg.com/vi/lxt5LHd2x0Y/default.jpg,0,등
lxyKtHDMLZo,"🚨뱃살 소멸🚨무조건 뱃살 빠지는 60분 서서하는 복근 운동",MIZI,UCQ2vUGzZrLpUBqsmsL_5EIQ,https://i.ytimg.com/vi/lxyKtHDMLZo/default.jpg,0,복부
LYm0jQfr1NM,"고등부 최강자 보디빌더 이신의 하체운동루틴",강산,UCSMTfqBXnfkaY7VXqFqis7g,https://i.ytimg.com/vi/LYm0jQfr1NM/default.jpg,0,하체
m_fUHgZIykQ,"[서코멘터리 시즌3] Ep.18 D-13 가슴운동, 저만 그러는게 아니라니까요","석호필(Seok-ho feel)",UCPfQ3ho2y6fkVXCPxEjzKiQ,https://i.ytimg.com/vi/m_fUHgZIykQ/default.jpg,0,가슴
m-6kJLQ9OAU,"일주일에 하체운동 3번 하는남자",가을우주,UCp0oZKLdSLEQaiX9tr4x36g,https://i.ytimg.com/vi/m-6kJLQ9OAU/default.jpg,0,하체
m0Y7kvirvCY,"이것만 알면 당신의 하체는 달라집니다.","건담포스 김건우",UCjHrKAp_7ZsRVgaXBFIU0cA,https://i.ytimg.com/vi/m0Y7kvirvCY/default.jpg,0,하체
M2QN1nWAoLA,"심플하고 간단한 전신운동!  근력과 유산소를 동시에 할 수 있다요~~","Begin Again 강남세란의원 (Seran Clinic)",UCjkvA1Md--BRIo7NZ4q3LCQ,https://i.ytimg.com/vi/M2QN1nWAoLA/default.jpg,0,전신
M3j0dzAng7A,"식스팩 만드는 최고의 복근운동! (크런치) | 복근운동 루틴 #1","건강의학전문채널 하이닥",UCeISn7AHbPIqXwWKCB_6eHg,https://i.ytimg.com/vi/M3j0dzAng7A/default.jpg,0,복부
M4A8rNS4Jys,"덤벨로 무게없이 어깨깡패되는 방법 | Danny Joe Fitness","DannyJoe Fitness대니조 피트니스",UCPThoOQzEEVvMJ9wyNDO7fA,https://i.ytimg.com/vi/M4A8rNS4Jys/default.jpg,0,어깨
M4WPEudOH58,"헬린이의 어깨 모양을 동그랗게 바꿔준 후면어깨 운동 5가지",만재ManJaeTv,UC6HC9jI3iukjMhHg00UJDPw,https://i.ytimg.com/vi/M4WPEudOH58/default.jpg,0,어깨
